order_id,item_category,supplier_name,warehouse_name,warehouse_location,fc_associate,order_status,total_quantity_required,total_quantity_received,total_quantity_in_transfer,unit_price,order_cost,lead_time_days,need_by_date,receive_date
40730,Office Supplies,Supplier_A,WH_EEZ3,Port Julie,Assoc_452,Pending,88,21,67,27,567,,2025-08-13,
47770,Food & Beverage,Supplier_C,WH_ULN5,Eileenport,Assoc_551,Pending,69,25,44,13,325,,2025-08-26,
85869,Electronics,Supplier_A,WH_VNE2,West Kristine,Assoc_348,Received,83,83,0,57,4731,4.0,2025-08-18,2025-08-22
63052,Electronics,Supplier_B,WH_EYJ4,West Ralph,Assoc_857,Received,62,62,0,329,20398,9.0,2025-08-21,2025-08-26
57591,Apparel,Supplier_C,WH_VNE2,West Kristine,Assoc_485,Pending,75,21,54,17,357,,2025-08-31,
89465,Apparel,Supplier_C,WH_YWT7,New John,Assoc_377,Pending,129,2,127,18,36,,2025-09-21,
26436,Office Supplies,Supplier_C,WH_EEZ3,Port Julie,Assoc_985,Pending,14,4,10,46,184,,2025-09-11,
16200,Apparel,Supplier_B,WH_HZU2,Popeport,Assoc_826,Pending,90,62,28,86,5332,,2025-09-20,
36765,Electronics,Supplier_A,WH_EYJ4,West Ralph,Assoc_612,Canceled,153,5,148,70,350,,2025-08-18,
16274,Medical Supplies,Supplier_B,WH_EEZ3,Port Julie,Assoc_601,Canceled,200,40,160,24,960,,2025-09-16,
80502,Office Supplies,Supplier_B,WH_OMJ4,Murphyshire,Assoc_341,Backordered,25,20,5,21,420,,2025-08-12,
10389,Electronics,Supplier_C,WH_OMJ4,Murphyshire,Assoc_330,Received,97,97,0,251,24347,5.0,2025-09-29,2025-10-03
85396,Medical Supplies,Supplier_C,WH_YWT7,New John,Assoc_993,Received,116,116,0,81,9396,5.0,2025-08-14,2025-08-17
54204,Medical Supplies,Supplier_B,WH_TDY9,North Markborough,Assoc_655,Received,62,62,0,187,11594,19.0,2025-09-30,2025-10-07
33944,Apparel,Supplier_A,WH_OMJ4,Murphyshire,Assoc_805,Received,120,120,0,28,3360,19.0,2025-10-12,2025-10-18
97713,Office Supplies,Supplier_A,WH_HZU2,Popeport,Assoc_645,Pending,57,20,37,14,280,,2025-09-18,
10743,Electronics,Supplier_B,WH_YNX2,Geraldland,Assoc_521,Backordered,123,95,28,470,44650,,2025-08-21,
57000,Office Supplies,Supplier_A,WH_EYJ4,West Ralph,Assoc_209,Received,57,57,0,6,342,20.0,2025-08-31,2025-09-05
93776,Medical Supplies,Supplier_C,WH_EYJ4,West Ralph,Assoc_710,Received,69,69,0,195,13455,12.0,2025-08-24,2025-08-31
22336,Food & Beverage,Supplier_A,WH_HZU2,Popeport,Assoc_966,Canceled,192,166,26,13,2158,,2025-09-24,
58416,Food & Beverage,Supplier_B,WH_TDY9,North Markborough,Assoc_240,Received,59,59,0,9,531,14.0,2025-08-23,2025-09-03
34034,Electronics,Supplier_B,WH_YNX2,Geraldland,Assoc_327,Received,62,62,0,83,5146,15.0,2025-08-25,2025-09-04
42377,Food & Beverage,Supplier_C,WH_EEZ3,Port Julie,Assoc_987,Canceled,73,54,19,14,756,,2025-09-02,
84543,Electronics,Supplier_C,WH_YNX2,Geraldland,Assoc_837,Backordered,110,78,32,430,33540,,2025-09-08,
81853,Medical Supplies,Supplier_C,WH_HZU2,Popeport,Assoc_756,Pending,143,27,116,135,3645,,2025-09-01,
51640,Electronics,Supplier_A,WH_HZU2,Popeport,Assoc_650,Canceled,198,10,188,335,3350,,2025-10-05,
68460,Medical Supplies,Supplier_C,WH_VNE2,West Kristine,Assoc_294,Backordered,122,50,72,97,4850,,2025-10-13,
39059,Office Supplies,Supplier_B,WH_ULN5,Eileenport,Assoc_532,Backordered,166,13,153,49,637,,2025-09-19,
31991,Apparel,Supplier_B,WH_TDY9,North Markborough,Assoc_192,Pending,56,49,7,84,4116,,2025-08-29,
88804,Medical Supplies,Supplier_A,WH_YNX2,Geraldland,Assoc_523,Backordered,125,3,122,65,195,,2025-09-24,
56575,Medical Supplies,Supplier_C,WH_EYJ4,West Ralph,Assoc_565,Pending,74,41,33,197,8077,,2025-09-01,
97373,Apparel,Supplier_C,WH_MTP1,Carterstad,Assoc_193,Pending,190,115,75,91,10465,,2025-09-25,
21589,Electronics,Supplier_C,WH_YNX2,Geraldland,Assoc_844,Received,106,106,0,331,35086,2.0,2025-09-22,2025-09-15
75991,Office Supplies,Supplier_C,WH_ULN5,Eileenport,Assoc_266,Received,55,55,0,50,2750,14.0,2025-08-28,2025-09-03
40922,Food & Beverage,Supplier_B,WH_ULN5,Eileenport,Assoc_220,Received,61,61,0,2,122,9.0,2025-08-24,2025-08-28
68188,Food & Beverage,Supplier_C,WH_VNE2,West Kristine,Assoc_722,Canceled,70,27,43,20,540,,2025-09-25,
60981,Food & Beverage,Supplier_B,WH_YNX2,Geraldland,Assoc_552,Pending,163,153,10,2,306,,2025-09-10,
93068,Medical Supplies,Supplier_B,WH_YWT7,New John,Assoc_743,Received,22,22,0,67,1474,2.0,2025-09-04,2025-09-05
18780,Apparel,Supplier_A,WH_YWT7,New John,Assoc_958,Backordered,94,11,83,16,176,,2025-09-10,
49624,Food & Beverage,Supplier_A,WH_ULN5,Eileenport,Assoc_788,Backordered,166,152,14,20,3040,,2025-10-08,
10024,Medical Supplies,Supplier_A,WH_TDY9,North Markborough,Assoc_867,Backordered,19,2,17,96,192,,2025-09-28,
64562,Office Supplies,Supplier_B,WH_MTP1,Carterstad,Assoc_876,Canceled,150,16,134,23,368,,2025-09-10,
39811,Apparel,Supplier_A,WH_OMJ4,Murphyshire,Assoc_437,Canceled,144,53,91,99,5247,,2025-09-14,
42355,Medical Supplies,Supplier_A,WH_MTP1,Carterstad,Assoc_685,Pending,133,73,60,129,9417,,2025-09-15,
15929,Office Supplies,Supplier_B,WH_HZU2,Popeport,Assoc_688,Backordered,43,39,4,41,1599,,2025-08-25,
86358,Medical Supplies,Supplier_C,WH_TDY9,North Markborough,Assoc_604,Received,166,166,0,79,13114,10.0,2025-10-13,2025-10-09
55902,Electronics,Supplier_A,WH_VNE2,West Kristine,Assoc_576,Pending,198,53,145,459,24327,,2025-09-28,
97646,Food & Beverage,Supplier_B,WH_VNE2,West Kristine,Assoc_441,Backordered,153,54,99,2,108,,2025-10-04,
65326,Apparel,Supplier_C,WH_OMJ4,Murphyshire,Assoc_360,Pending,88,38,50,74,2812,,2025-08-17,
46613,Office Supplies,Supplier_A,WH_MTP1,Carterstad,Assoc_802,Backordered,97,50,47,41,2050,,2025-09-03,
15439,Electronics,Supplier_A,WH_EYJ4,West Ralph,Assoc_438,Backordered,182,122,60,292,35624,,2025-09-19,
64085,Electronics,Supplier_C,WH_ULN5,Eileenport,Assoc_593,Received,170,170,0,285,48450,11.0,2025-09-30,2025-10-07
36188,Food & Beverage,Supplier_C,WH_VNE2,West Kristine,Assoc_955,Backordered,154,80,74,19,1520,,2025-08-17,
75936,Electronics,Supplier_A,WH_YWT7,New John,Assoc_801,Backordered,100,8,92,126,1008,,2025-08-10,
69054,Electronics,Supplier_B,WH_YNX2,Geraldland,Assoc_741,Received,156,156,0,360,56160,6.0,2025-09-29,2025-10-06
92018,Office Supplies,Supplier_C,WH_EEZ3,Port Julie,Assoc_826,Pending,79,52,27,10,520,,2025-08-23,
49779,Apparel,Supplier_B,WH_TDY9,North Markborough,Assoc_949,Backordered,65,38,27,32,1216,,2025-08-21,
62335,Office Supplies,Supplier_A,WH_EYJ4,West Ralph,Assoc_194,Canceled,139,6,133,35,210,,2025-10-02,
47795,Apparel,Supplier_A,WH_EEZ3,Port Julie,Assoc_595,Backordered,93,18,75,22,396,,2025-09-24,
90522,Apparel,Supplier_A,WH_VNE2,West Kristine,Assoc_570,Canceled,192,133,59,24,3192,,2025-10-02,
50160,Office Supplies,Supplier_A,WH_YWT7,New John,Assoc_992,Pending,95,59,36,7,413,,2025-08-22,
93636,Medical Supplies,Supplier_C,WH_OMJ4,Murphyshire,Assoc_123,Backordered,173,53,120,102,5406,,2025-09-10,
47858,Apparel,Supplier_B,WH_OMJ4,Murphyshire,Assoc_645,Backordered,122,85,37,25,2125,,2025-09-07,
93965,Apparel,Supplier_A,WH_OMJ4,Murphyshire,Assoc_217,Pending,169,143,26,75,10725,,2025-09-16,
98803,Apparel,Supplier_C,WH_EEZ3,Port Julie,Assoc_662,Backordered,79,18,61,100,1800,,2025-08-24,
58691,Office Supplies,Supplier_C,WH_EYJ4,West Ralph,Assoc_275,Pending,89,78,11,26,2028,,2025-09-25,
13423,Food & Beverage,Supplier_A,WH_ULN5,Eileenport,Assoc_129,Canceled,182,12,170,5,60,,2025-08-12,
60669,Electronics,Supplier_A,WH_YNX2,Geraldland,Assoc_501,Received,190,190,0,355,67450,15.0,2025-08-29,2025-09-01
87092,Office Supplies,Supplier_A,WH_HZU2,Popeport,Assoc_180,Canceled,155,33,122,10,330,,2025-09-25,
46508,Food & Beverage,Supplier_A,WH_TDY9,North Markborough,Assoc_417,Canceled,130,59,71,9,531,,2025-09-05,
19074,Medical Supplies,Supplier_B,WH_EEZ3,Port Julie,Assoc_501,Received,189,189,0,190,35910,11.0,2025-09-01,2025-09-02
68334,Electronics,Supplier_B,WH_MTP1,Carterstad,Assoc_459,Canceled,128,43,85,194,8342,,2025-09-04,
32060,Office Supplies,Supplier_C,WH_YWT7,New John,Assoc_230,Pending,113,104,9,50,5200,,2025-10-04,
74369,Electronics,Supplier_B,WH_HZU2,Popeport,Assoc_765,Pending,87,68,19,286,19448,,2025-09-02,
18542,Medical Supplies,Supplier_B,WH_EYJ4,West Ralph,Assoc_735,Received,150,150,0,60,9000,13.0,2025-08-21,2025-08-23
89138,Medical Supplies,Supplier_B,WH_YNX2,Geraldland,Assoc_680,Backordered,149,60,89,64,3840,,2025-08-15,
49063,Electronics,Supplier_C,WH_YWT7,New John,Assoc_956,Canceled,39,37,2,355,13135,,2025-08-12,
23894,Office Supplies,Supplier_C,WH_MTP1,Carterstad,Assoc_941,Canceled,55,19,36,30,570,,2025-09-21,
33885,Medical Supplies,Supplier_A,WH_YWT7,New John,Assoc_889,Canceled,93,63,30,185,11655,,2025-09-27,
15245,Electronics,Supplier_A,WH_EYJ4,West Ralph,Assoc_936,Received,158,158,0,436,68888,1.0,2025-09-09,2025-08-28
96382,Apparel,Supplier_B,WH_HZU2,Popeport,Assoc_398,Canceled,167,147,20,67,9849,,2025-09-28,
32851,Apparel,Supplier_C,WH_EEZ3,Port Julie,Assoc_406,Backordered,121,91,30,54,4914,,2025-09-16,
92714,Medical Supplies,Supplier_A,WH_YWT7,New John,Assoc_622,Canceled,42,18,24,35,630,,2025-08-10,
84201,Medical Supplies,Supplier_A,WH_VNE2,West Kristine,Assoc_820,Backordered,38,18,20,27,486,,2025-08-24,
17937,Food & Beverage,Supplier_C,WH_YWT7,New John,Assoc_503,Backordered,192,97,95,14,1358,,2025-09-16,
12330,Food & Beverage,Supplier_C,WH_EYJ4,West Ralph,Assoc_778,Received,131,131,0,6,786,18.0,2025-09-08,2025-09-11
65819,Food & Beverage,Supplier_A,WH_OMJ4,Murphyshire,Assoc_993,Received,44,44,0,2,88,1.0,2025-08-30,2025-09-03
50655,Food & Beverage,Supplier_A,WH_MTP1,Carterstad,Assoc_240,Canceled,126,114,12,15,1710,,2025-08-29,
48992,Apparel,Supplier_B,WH_HZU2,Popeport,Assoc_534,Canceled,108,45,63,38,1710,,2025-08-21,
84285,Food & Beverage,Supplier_C,WH_VNE2,West Kristine,Assoc_691,Canceled,197,60,137,18,1080,,2025-10-03,
90976,Food & Beverage,Supplier_C,WH_YWT7,New John,Assoc_475,Pending,19,18,1,17,306,,2025-09-07,
14572,Office Supplies,Supplier_A,WH_YWT7,New John,Assoc_593,Pending,46,46,0,38,1748,,2025-09-12,
33085,Office Supplies,Supplier_B,WH_HZU2,Popeport,Assoc_180,Pending,72,60,12,45,2700,,2025-08-15,
28617,Electronics,Supplier_C,WH_HZU2,Popeport,Assoc_917,Backordered,166,13,153,225,2925,,2025-10-05,
44824,Electronics,Supplier_B,WH_TDY9,North Markborough,Assoc_624,Canceled,156,84,72,265,22260,,2025-08-25,
98246,Office Supplies,Supplier_B,WH_ULN5,Eileenport,Assoc_136,Backordered,196,144,52,21,3024,,2025-09-27,
85520,Food & Beverage,Supplier_C,WH_ULN5,Eileenport,Assoc_686,Pending,178,74,104,2,148,,2025-09-11,
89408,Food & Beverage,Supplier_A,WH_ULN5,Eileenport,Assoc_617,Pending,81,32,49,6,192,,2025-09-02,
72753,Office Supplies,Supplier_B,WH_OMJ4,Murphyshire,Assoc_114,Pending,164,44,120,42,1848,,2025-10-13,
85744,Apparel,Supplier_C,WH_TDY9,North Markborough,Assoc_478,Received,76,76,0,99,7524,16.0,2025-09-28,2025-10-03
74894,Electronics,Supplier_B,WH_MTP1,Carterstad,Assoc_248,Received,136,136,0,435,59160,13.0,2025-09-14,2025-09-18
34295,Apparel,Supplier_A,WH_YWT7,New John,Assoc_851,Backordered,23,20,3,43,860,,2025-10-10,
81535,Electronics,Supplier_A,WH_ULN5,Eileenport,Assoc_575,Canceled,131,77,54,293,22561,,2025-10-11,
71704,Medical Supplies,Supplier_A,WH_YNX2,Geraldland,Assoc_799,Canceled,131,67,64,57,3819,,2025-09-26,
86769,Food & Beverage,Supplier_A,WH_OMJ4,Murphyshire,Assoc_916,Canceled,107,86,21,12,1032,,2025-08-29,
14250,Electronics,Supplier_A,WH_HZU2,Popeport,Assoc_752,Backordered,120,78,42,383,29874,,2025-09-27,
79732,Office Supplies,Supplier_B,WH_OMJ4,Murphyshire,Assoc_921,Pending,75,74,1,30,2220,,2025-09-26,
53283,Apparel,Supplier_C,WH_YWT7,New John,Assoc_888,Received,143,143,0,53,7579,6.0,2025-10-03,2025-10-04
15688,Electronics,Supplier_A,WH_VNE2,West Kristine,Assoc_521,Pending,144,26,118,400,10400,,2025-09-04,
89487,Office Supplies,Supplier_A,WH_OMJ4,Murphyshire,Assoc_357,Received,18,18,0,6,108,3.0,2025-10-10,2025-10-15
15277,Apparel,Supplier_C,WH_MTP1,Carterstad,Assoc_825,Pending,32,8,24,58,464,,2025-08-23,
43220,Medical Supplies,Supplier_A,WH_MTP1,Carterstad,Assoc_812,Received,74,74,0,95,7030,3.0,2025-09-12,2025-09-15
29288,Food & Beverage,Supplier_C,WH_EEZ3,Port Julie,Assoc_363,Received,28,28,0,10,280,2.0,2025-08-21,2025-08-24
45181,Electronics,Supplier_B,WH_OMJ4,Murphyshire,Assoc_282,Canceled,27,15,12,152,2280,,2025-08-31,
15875,Food & Beverage,Supplier_A,WH_TDY9,North Markborough,Assoc_211,Received,148,148,0,15,2220,20.0,2025-08-09,2025-08-13
49926,Office Supplies,Supplier_A,WH_VNE2,West Kristine,Assoc_174,Pending,156,64,92,33,2112,,2025-09-20,
42981,Food & Beverage,Supplier_A,WH_VNE2,West Kristine,Assoc_138,Canceled,78,19,59,12,228,,2025-09-10,
68681,Medical Supplies,Supplier_A,WH_HZU2,Popeport,Assoc_824,Canceled,132,111,21,123,13653,,2025-08-18,
77226,Electronics,Supplier_C,WH_EYJ4,West Ralph,Assoc_103,Canceled,186,123,63,112,13776,,2025-08-18,
54914,Medical Supplies,Supplier_B,WH_EEZ3,Port Julie,Assoc_798,Backordered,112,7,105,181,1267,,2025-09-23,
35935,Electronics,Supplier_B,WH_HZU2,Popeport,Assoc_973,Backordered,30,26,4,285,7410,,2025-08-20,
26063,Office Supplies,Supplier_C,WH_EYJ4,West Ralph,Assoc_280,Pending,108,84,24,17,1428,,2025-09-05,
60862,Food & Beverage,Supplier_A,WH_EEZ3,Port Julie,Assoc_598,Pending,171,112,59,8,896,,2025-08-29,
93706,Electronics,Supplier_A,WH_VNE2,West Kristine,Assoc_837,Received,135,135,0,249,33615,18.0,2025-08-21,2025-08-25
65827,Medical Supplies,Supplier_B,WH_VNE2,West Kristine,Assoc_137,Backordered,24,10,14,30,300,,2025-09-14,
91395,Electronics,Supplier_A,WH_HZU2,Popeport,Assoc_569,Received,199,199,0,346,68854,3.0,2025-09-11,2025-09-13
71229,Food & Beverage,Supplier_C,WH_VNE2,West Kristine,Assoc_582,Pending,72,16,56,2,32,,2025-08-28,
19487,Electronics,Supplier_B,WH_MTP1,Carterstad,Assoc_567,Received,161,161,0,82,13202,4.0,2025-09-27,2025-10-04
94108,Medical Supplies,Supplier_A,WH_MTP1,Carterstad,Assoc_923,Received,119,119,0,106,12614,13.0,2025-08-21,2025-08-27
92149,Medical Supplies,Supplier_C,WH_ULN5,Eileenport,Assoc_429,Received,21,21,0,171,3591,11.0,2025-08-07,2025-08-10
64183,Apparel,Supplier_B,WH_ULN5,Eileenport,Assoc_813,Backordered,151,42,109,66,2772,,2025-09-28,
76079,Medical Supplies,Supplier_A,WH_ULN5,Eileenport,Assoc_202,Canceled,50,1,49,144,144,,2025-09-19,
95684,Electronics,Supplier_A,WH_ULN5,Eileenport,Assoc_191,Backordered,116,88,28,463,40744,,2025-09-01,
12003,Food & Beverage,Supplier_C,WH_ULN5,Eileenport,Assoc_311,Received,173,173,0,10,1730,15.0,2025-09-01,2025-09-03
10095,Medical Supplies,Supplier_C,WH_VNE2,West Kristine,Assoc_710,Received,193,193,0,147,28371,3.0,2025-09-03,2025-09-10
42150,Office Supplies,Supplier_B,WH_YNX2,Geraldland,Assoc_104,Received,59,59,0,12,708,4.0,2025-09-29,2025-10-06
60477,Medical Supplies,Supplier_C,WH_EYJ4,West Ralph,Assoc_575,Received,80,80,0,33,2640,4.0,2025-10-02,2025-09-30
83499,Food & Beverage,Supplier_B,WH_ULN5,Eileenport,Assoc_263,Pending,23,20,3,13,260,,2025-09-07,
20183,Apparel,Supplier_B,WH_OMJ4,Murphyshire,Assoc_442,Canceled,21,3,18,16,48,,2025-10-03,
39348,Apparel,Supplier_A,WH_VNE2,West Kristine,Assoc_596,Pending,28,28,0,40,1120,,2025-10-13,
92970,Food & Beverage,Supplier_C,WH_YWT7,New John,Assoc_433,Canceled,60,47,13,12,564,,2025-09-08,
90150,Electronics,Supplier_B,WH_EYJ4,West Ralph,Assoc_200,Received,198,198,0,261,51678,13.0,2025-08-20,2025-08-27
79331,Electronics,Supplier_B,WH_YWT7,New John,Assoc_596,Pending,121,18,103,160,2880,,2025-09-28,
24642,Food & Beverage,Supplier_A,WH_YNX2,Geraldland,Assoc_482,Received,127,127,0,8,1016,12.0,2025-08-27,2025-08-26
98748,Apparel,Supplier_B,WH_ULN5,Eileenport,Assoc_132,Pending,81,17,64,24,408,,2025-09-08,
34949,Food & Beverage,Supplier_B,WH_ULN5,Eileenport,Assoc_878,Backordered,66,37,29,7,259,,2025-10-02,
51057,Medical Supplies,Supplier_A,WH_YWT7,New John,Assoc_666,Received,32,32,0,125,4000,16.0,2025-09-08,2025-09-13
98352,Apparel,Supplier_C,WH_TDY9,North Markborough,Assoc_957,Canceled,81,1,80,64,64,,2025-09-02,
46522,Apparel,Supplier_A,WH_EEZ3,Port Julie,Assoc_544,Received,161,161,0,29,4669,1.0,2025-09-15,2025-09-16
99215,Electronics,Supplier_B,WH_HZU2,Popeport,Assoc_134,Canceled,145,100,45,295,29500,,2025-09-17,
59335,Electronics,Supplier_B,WH_TDY9,North Markborough,Assoc_346,Pending,152,3,149,404,1212,,2025-10-06,
67500,Food & Beverage,Supplier_A,WH_ULN5,Eileenport,Assoc_467,Backordered,71,11,60,2,22,,2025-08-29,
81755,Office Supplies,Supplier_A,WH_TDY9,North Markborough,Assoc_978,Pending,126,59,67,13,767,,2025-08-31,
29926,Food & Beverage,Supplier_A,WH_EEZ3,Port Julie,Assoc_741,Canceled,190,162,28,2,324,,2025-09-12,
82866,Electronics,Supplier_B,WH_EEZ3,Port Julie,Assoc_643,Pending,85,54,31,435,23490,,2025-09-10,
11764,Medical Supplies,Supplier_C,WH_YWT7,New John,Assoc_913,Received,185,185,0,40,7400,11.0,2025-09-29,2025-09-28
42986,Electronics,Supplier_C,WH_EEZ3,Port Julie,Assoc_152,Pending,108,46,62,288,13248,,2025-09-11,
25666,Electronics,Supplier_B,WH_EEZ3,Port Julie,Assoc_279,Pending,153,52,101,120,6240,,2025-09-24,
77122,Apparel,Supplier_C,WH_MTP1,Carterstad,Assoc_764,Canceled,198,192,6,84,16128,,2025-10-12,
45595,Apparel,Supplier_C,WH_EYJ4,West Ralph,Assoc_428,Backordered,78,64,14,97,6208,,2025-09-14,
36315,Office Supplies,Supplier_A,WH_MTP1,Carterstad,Assoc_481,Backordered,125,62,63,37,2294,,2025-10-07,
79559,Electronics,Supplier_B,WH_HZU2,Popeport,Assoc_794,Backordered,125,79,46,238,18802,,2025-10-10,
48640,Electronics,Supplier_A,WH_TDY9,North Markborough,Assoc_189,Pending,110,22,88,197,4334,,2025-08-29,
51786,Electronics,Supplier_A,WH_OMJ4,Murphyshire,Assoc_214,Received,137,137,0,127,17399,17.0,2025-09-26,2025-10-07
75958,Electronics,Supplier_B,WH_YNX2,Geraldland,Assoc_798,Received,131,131,0,227,29737,15.0,2025-08-30,2025-09-05
72844,Electronics,Supplier_B,WH_EYJ4,West Ralph,Assoc_164,Pending,69,66,3,380,25080,,2025-09-05,
41934,Food & Beverage,Supplier_C,WH_EEZ3,Port Julie,Assoc_771,Backordered,134,113,21,16,1808,,2025-08-11,
21082,Medical Supplies,Supplier_A,WH_OMJ4,Murphyshire,Assoc_275,Backordered,68,61,7,115,7015,,2025-08-19,
31563,Electronics,Supplier_A,WH_EEZ3,Port Julie,Assoc_391,Canceled,52,39,13,132,5148,,2025-09-19,
30434,Medical Supplies,Supplier_B,WH_ULN5,Eileenport,Assoc_279,Received,51,51,0,80,4080,2.0,2025-08-25,2025-08-23
67907,Medical Supplies,Supplier_A,WH_TDY9,North Markborough,Assoc_366,Backordered,57,13,44,163,2119,,2025-08-25,
87428,Electronics,Supplier_C,WH_EEZ3,Port Julie,Assoc_452,Received,105,105,0,279,29295,6.0,2025-09-29,2025-09-30
43294,Electronics,Supplier_B,WH_TDY9,North Markborough,Assoc_886,Received,127,127,0,213,27051,1.0,2025-09-04,2025-08-31
57525,Medical Supplies,Supplier_C,WH_EEZ3,Port Julie,Assoc_762,Backordered,131,74,57,166,12284,,2025-08-24,
11391,Apparel,Supplier_C,WH_TDY9,North Markborough,Assoc_446,Pending,197,122,75,15,1830,,2025-09-03,
75802,Medical Supplies,Supplier_A,WH_OMJ4,Murphyshire,Assoc_125,Canceled,168,56,112,134,7504,,2025-09-24,
41524,Electronics,Supplier_B,WH_VNE2,West Kristine,Assoc_722,Received,159,159,0,319,50721,9.0,2025-09-17,2025-09-18
82269,Medical Supplies,Supplier_B,WH_MTP1,Carterstad,Assoc_624,Canceled,59,31,28,101,3131,,2025-08-20,
24594,Medical Supplies,Supplier_C,WH_VNE2,West Kristine,Assoc_782,Backordered,111,18,93,129,2322,,2025-09-19,
84330,Food & Beverage,Supplier_B,WH_VNE2,West Kristine,Assoc_391,Backordered,99,39,60,16,624,,2025-08-20,
59230,Electronics,Supplier_A,WH_TDY9,North Markborough,Assoc_859,Canceled,123,36,87,133,4788,,2025-10-08,
89223,Food & Beverage,Supplier_C,WH_YNX2,Geraldland,Assoc_242,Pending,46,13,33,11,143,,2025-08-21,
79871,Medical Supplies,Supplier_B,WH_MTP1,Carterstad,Assoc_704,Canceled,32,0,32,124,0,,2025-10-11,
59639,Office Supplies,Supplier_B,WH_ULN5,Eileenport,Assoc_669,Canceled,191,145,46,13,1885,,2025-08-22,
81517,Apparel,Supplier_B,WH_OMJ4,Murphyshire,Assoc_667,Canceled,20,9,11,84,756,,2025-09-18,
70301,Food & Beverage,Supplier_C,WH_TDY9,North Markborough,Assoc_329,Pending,10,2,8,10,20,,2025-08-08,
38772,Food & Beverage,Supplier_A,WH_OMJ4,Murphyshire,Assoc_527,Received,135,135,0,9,1215,4.0,2025-09-25,2025-09-26
15344,Food & Beverage,Supplier_A,WH_YWT7,New John,Assoc_863,Backordered,158,123,35,20,2460,,2025-09-30,
48862,Office Supplies,Supplier_C,WH_TDY9,North Markborough,Assoc_810,Pending,105,65,40,41,2665,,2025-08-12,
90942,Office Supplies,Supplier_A,WH_YWT7,New John,Assoc_159,Received,91,91,0,34,3094,5.0,2025-10-02,2025-10-03
11007,Office Supplies,Supplier_B,WH_YNX2,Geraldland,Assoc_751,Backordered,22,9,13,23,207,,2025-08-18,
85407,Electronics,Supplier_C,WH_EYJ4,West Ralph,Assoc_884,Received,34,34,0,356,12104,6.0,2025-10-02,2025-10-09
17415,Office Supplies,Supplier_C,WH_OMJ4,Murphyshire,Assoc_377,Backordered,34,34,0,42,1428,,2025-08-31,
22296,Apparel,Supplier_A,WH_ULN5,Eileenport,Assoc_630,Backordered,105,99,6,72,7128,,2025-08-25,
76746,Office Supplies,Supplier_A,WH_MTP1,Carterstad,Assoc_323,Received,138,138,0,19,2622,18.0,2025-08-27,2025-09-03
32158,Medical Supplies,Supplier_C,WH_HZU2,Popeport,Assoc_819,Pending,116,58,58,39,2262,,2025-09-23,
67885,Apparel,Supplier_A,WH_TDY9,North Markborough,Assoc_456,Backordered,186,92,94,27,2484,,2025-08-13,
80701,Medical Supplies,Supplier_C,WH_EEZ3,Port Julie,Assoc_276,Backordered,17,3,14,76,228,,2025-08-13,
84000,Apparel,Supplier_C,WH_EYJ4,West Ralph,Assoc_414,Received,63,63,0,26,1638,14.0,2025-09-11,2025-09-18
88432,Electronics,Supplier_A,WH_VNE2,West Kristine,Assoc_893,Canceled,120,5,115,150,750,,2025-08-23,
51829,Electronics,Supplier_C,WH_HZU2,Popeport,Assoc_707,Pending,130,30,100,179,5370,,2025-08-23,
61866,Electronics,Supplier_B,WH_VNE2,West Kristine,Assoc_872,Pending,41,38,3,155,5890,,2025-09-20,
48504,Apparel,Supplier_A,WH_EEZ3,Port Julie,Assoc_129,Pending,47,47,0,45,2115,,2025-10-10,
31383,Office Supplies,Supplier_B,WH_ULN5,Eileenport,Assoc_975,Received,139,139,0,41,5699,4.0,2025-10-03,2025-10-03
60471,Electronics,Supplier_C,WH_EYJ4,West Ralph,Assoc_832,Received,82,82,0,137,11234,18.0,2025-08-18,2025-08-24
23733,Electronics,Supplier_A,WH_HZU2,Popeport,Assoc_971,Canceled,103,89,14,351,31239,,2025-09-22,
96635,Food & Beverage,Supplier_C,WH_MTP1,Carterstad,Assoc_285,Backordered,107,54,53,8,432,,2025-10-10,
62445,Apparel,Supplier_B,WH_MTP1,Carterstad,Assoc_879,Backordered,41,29,12,24,696,,2025-09-03,
82658,Apparel,Supplier_B,WH_EEZ3,Port Julie,Assoc_821,Backordered,152,10,142,20,200,,2025-09-17,
15672,Food & Beverage,Supplier_A,WH_YNX2,Geraldland,Assoc_390,Canceled,163,79,84,16,1264,,2025-09-04,
59824,Medical Supplies,Supplier_B,WH_OMJ4,Murphyshire,Assoc_975,Canceled,58,54,4,37,1998,,2025-10-05,
45183,Food & Beverage,Supplier_C,WH_EEZ3,Port Julie,Assoc_283,Pending,182,125,57,5,625,,2025-09-24,
69270,Food & Beverage,Supplier_C,WH_MTP1,Carterstad,Assoc_222,Received,111,111,0,14,1554,19.0,2025-09-29,2025-10-04
88229,Apparel,Supplier_A,WH_EEZ3,Port Julie,Assoc_303,Backordered,61,38,23,61,2318,,2025-09-26,
72873,Apparel,Supplier_B,WH_TDY9,North Markborough,Assoc_385,Backordered,174,102,72,55,5610,,2025-09-01,
